mrk.1,mrk.2,R2,diff.dist,LG,delta.bp
S01_38103738,S01_55251501,0.020157973138218162,17147763,lg.1,17.147763
S01_55251501,S01_38103738,NA,17147763,lg.1,17.147763
S01_38103738,S01_55269660,3.886371590019176e-4,17165922,lg.1,17.165922
S01_55269660,S01_38103738,NA,17165922,lg.1,17.165922
S01_39202106,S01_56381361,0.014259006145798024,17179255,lg.1,17.179255
S01_56381361,S01_39202106,NA,17179255,lg.1,17.179255
S01_15251372,S01_32461874,0.6423949250968211,17210502,lg.1,17.210502
S01_32461874,S01_15251372,NA,17210502,lg.1,17.210502
S01_37485659,S01_54719664,0.014101784943575295,17234005,lg.1,17.234005
S01_54719664,S01_37485659,NA,17234005,lg.1,17.234005
S01_37485635,S01_54719664,0.014101784943575295,17234029,lg.1,17.234029
S01_54719664,S01_37485635,NA,17234029,lg.1,17.234029
S01_25589984,S01_42832684,0.014645369398550444,17242700,lg.1,17.2427
S01_42832684,S01_25589984,NA,17242700,lg.1,17.2427
S01_25589984,S01_42832725,0.014645369398550444,17242741,lg.1,17.242741
S01_42832725,S01_25589984,NA,17242741,lg.1,17.242741
S01_38755673,S01_56025102,0.009529270563545097,17269429,lg.1,17.269429
S01_56025102,S01_38755673,NA,17269429,lg.1,17.269429
S01_37430292,S01_54719664,0.02069974449411472,17289372,lg.1,17.289372
S01_54719664,S01_37430292,NA,17289372,lg.1,17.289372
S01_37430274,S01_54719664,0.02069974449411472,17289390,lg.1,17.28939
S01_54719664,S01_37430274,NA,17289390,lg.1,17.28939
S01_39202106,S01_56497079,0.017403960066277084,17294973,lg.1,17.294973
S01_56497079,S01_39202106,NA,17294973,lg.1,17.294973
S01_39202106,S01_56514285,0.012483159600687188,17312179,lg.1,17.312179
S01_56514285,S01_39202106,NA,17312179,lg.1,17.312179
S01_39202106,S01_56521310,0.018020956643877067,17319204,lg.1,17.319204
S01_56521310,S01_39202106,NA,17319204,lg.1,17.319204
S01_39202106,S01_56561984,0.0013679618491655803,17359878,lg.1,17.359878
S01_56561984,S01_39202106,NA,17359878,lg.1,17.359878
S01_39202106,S01_56603301,0.045082877816590726,17401195,lg.1,17.401195
S01_56603301,S01_39202106,NA,17401195,lg.1,17.401195
S01_39202106,S01_56603303,0.045082877816590726,17401197,lg.1,17.401197
S01_56603303,S01_39202106,NA,17401197,lg.1,17.401197
S01_32461874,S01_49867005,0.002798000231085442,17405131,lg.1,17.405131
S01_49867005,S01_32461874,NA,17405131,lg.1,17.405131
S01_39202106,S01_56670080,0.02313471607970919,17467974,lg.1,17.467974
S01_56670080,S01_39202106,NA,17467974,lg.1,17.467974
S01_39202106,S01_56670116,0.02313471607970919,17468010,lg.1,17.46801
S01_56670116,S01_39202106,NA,17468010,lg.1,17.46801
S01_38888921,S01_56381361,0.019702377544210007,17492440,lg.1,17.49244
S01_56381361,S01_38888921,NA,17492440,lg.1,17.49244
S01_39202106,S01_56756596,0.015122114583501114,17554490,lg.1,17.55449
S01_56756596,S01_39202106,NA,17554490,lg.1,17.55449
S01_39202106,S01_56756639,0.08096339399292043,17554533,lg.1,17.554533
S01_56756639,S01_39202106,NA,17554533,lg.1,17.554533
S01_27622566,S01_45185076,0.03989500587972664,17562510,lg.1,17.56251
S01_45185076,S01_27622566,NA,17562510,lg.1,17.56251
S01_27622566,S01_45185084,0.03989500587972664,17562518,lg.1,17.562518
S01_45185084,S01_27622566,NA,17562518,lg.1,17.562518
S01_27622566,S01_45185085,0.03989500587972664,17562519,lg.1,17.562519
S01_45185085,S01_27622566,NA,17562519,lg.1,17.562519
S01_27622566,S01_45185110,0.03989500587972664,17562544,lg.1,17.562544
S01_45185110,S01_27622566,NA,17562544,lg.1,17.562544
S01_32461874,S01_50037069,0.01836365665790714,17575195,lg.1,17.575195
S01_50037069,S01_32461874,NA,17575195,lg.1,17.575195
S01_39202106,S01_56782521,0.05553365005891597,17580415,lg.1,17.580415
S01_56782521,S01_39202106,NA,17580415,lg.1,17.580415
S01_39202106,S01_56782528,0.05553365005891597,17580422,lg.1,17.580422
S01_56782528,S01_39202106,NA,17580422,lg.1,17.580422
S01_39202106,S01_56782542,0.05553365005891597,17580436,lg.1,17.580436
S01_56782542,S01_39202106,NA,17580436,lg.1,17.580436
S01_38103738,S01_55692513,0.012637610367726225,17588775,lg.1,17.588775
S01_55692513,S01_38103738,NA,17588775,lg.1,17.588775
S01_38888921,S01_56497079,0.024054116156252862,17608158,lg.1,17.608158
S01_56497079,S01_38888921,NA,17608158,lg.1,17.608158
S01_39202106,S01_56812275,1.1849526428479364e-4,17610169,lg.1,17.610169
S01_56812275,S01_39202106,NA,17610169,lg.1,17.610169
S01_39202106,S01_56812323,0.020724100140458897,17610217,lg.1,17.610217
S01_56812323,S01_39202106,NA,17610217,lg.1,17.610217
S01_39202106,S01_56812335,0.01481544223217772,17610229,lg.1,17.610229
S01_56812335,S01_39202106,NA,17610229,lg.1,17.610229
S01_39202106,S01_56812735,0.051705400598257824,17610629,lg.1,17.610629
S01_56812735,S01_39202106,NA,17610629,lg.1,17.610629
S01_38888921,S01_56514285,0.017277982042645235,17625364,lg.1,17.625364
S01_56514285,S01_38888921,NA,17625364,lg.1,17.625364
S01_38755673,S01_56381361,0.02121109425304141,17625688,lg.1,17.625688
S01_56381361,S01_38755673,NA,17625688,lg.1,17.625688
S01_25589984,S01_43219992,4.2335703835703794e-4,17630008,lg.1,17.630008
S01_43219992,S01_25589984,NA,17630008,lg.1,17.630008
S01_38888921,S01_56521310,0.02490687077583876,17632389,lg.1,17.632389
S01_56521310,S01_38888921,NA,17632389,lg.1,17.632389
S01_32461874,S01_50103603,0.02552253813539665,17641729,lg.1,17.641729
S01_50103603,S01_32461874,NA,17641729,lg.1,17.641729
S01_31090052,S01_48738048,0.022707927358398754,17647996,lg.1,17.647996
S01_48738048,S01_31090052,NA,17647996,lg.1,17.647996
S01_31090052,S01_48738089,0.022707927358398754,17648037,lg.1,17.648037
S01_48738089,S01_31090052,NA,17648037,lg.1,17.648037
S01_31090052,S01_48738092,0.022707927358398754,17648040,lg.1,17.64804
S01_48738092,S01_31090052,NA,17648040,lg.1,17.64804
S01_31089908,S01_48738048,0.07892374341298068,17648140,lg.1,17.64814
S01_48738048,S01_31089908,NA,17648140,lg.1,17.64814
S01_31089908,S01_48738089,0.07892374341298068,17648181,lg.1,17.648181
S01_48738089,S01_31089908,NA,17648181,lg.1,17.648181
S01_31089908,S01_48738092,0.07892374341298068,17648184,lg.1,17.648184
S01_48738092,S01_31089908,NA,17648184,lg.1,17.648184
S01_31090052,S01_48751448,0.21239924074059563,17661396,lg.1,17.661396
S01_48751448,S01_31090052,NA,17661396,lg.1,17.661396
S01_31089908,S01_48751448,0.22971223355136833,17661540,lg.1,17.66154
S01_48751448,S01_31089908,NA,17661540,lg.1,17.66154
S01_14792738,S01_32461874,0.019691304066937657,17669136,lg.1,17.669136
S01_32461874,S01_14792738,NA,17669136,lg.1,17.669136
S01_38888921,S01_56561984,0.007288916226935793,17673063,lg.1,17.673063
S01_56561984,S01_38888921,NA,17673063,lg.1,17.673063
S01_38888921,S01_56603301,0.06229188801042119,17714380,lg.1,17.71438
S01_56603301,S01_38888921,NA,17714380,lg.1,17.71438
S01_38888921,S01_56603303,0.06229188801042119,17714382,lg.1,17.714382
S01_56603303,S01_38888921,NA,17714382,lg.1,17.714382
S01_31090052,S01_48805860,0.18917608545121914,17715808,lg.1,17.715808
S01_48805860,S01_31090052,NA,17715808,lg.1,17.715808
S01_31089908,S01_48805860,0.20900962289342304,17715952,lg.1,17.715952
S01_48805860,S01_31089908,NA,17715952,lg.1,17.715952
S01_37485659,S01_55221804,0.012378910344306642,17736145,lg.1,17.736145
S01_55221804,S01_37485659,NA,17736145,lg.1,17.736145
S01_37485635,S01_55221804,0.012378910344306642,17736169,lg.1,17.736169
S01_55221804,S01_37485635,NA,17736169,lg.1,17.736169
S01_38755673,S01_56497079,0.00414468490051138,17741406,lg.1,17.741406
S01_56497079,S01_38755673,NA,17741406,lg.1,17.741406
S01_37485659,S01_55230333,0.01781325942033077,17744674,lg.1,17.744674
S01_55230333,S01_37485659,NA,17744674,lg.1,17.744674
S01_37485635,S01_55230333,0.01781325942033077,17744698,lg.1,17.744698
S01_55230333,S01_37485635,NA,17744698,lg.1,17.744698
S01_37485659,S01_55230421,0.010931084870193472,17744762,lg.1,17.744762
S01_55230421,S01_37485659,NA,17744762,lg.1,17.744762
S01_37485635,S01_55230421,0.010931084870193472,17744786,lg.1,17.744786
S01_55230421,S01_37485635,NA,17744786,lg.1,17.744786
S01_37485659,S01_55230498,0.011252550680743604,17744839,lg.1,17.744839
S01_55230498,S01_37485659,NA,17744839,lg.1,17.744839
S01_37485635,S01_55230498,0.011252550680743604,17744863,lg.1,17.744863
S01_55230498,S01_37485635,NA,17744863,lg.1,17.744863
S01_37485659,S01_55234883,0.015952763436429405,17749224,lg.1,17.749224
S01_55234883,S01_37485659,NA,17749224,lg.1,17.749224
S01_37485635,S01_55234883,0.015952763436429405,17749248,lg.1,17.749248
S01_55234883,S01_37485635,NA,17749248,lg.1,17.749248
S01_38755673,S01_56514285,0.01860695329817499,17758612,lg.1,17.758612
S01_56514285,S01_38755673,NA,17758612,lg.1,17.758612
S01_38755673,S01_56521310,0.00533719592084753,17765637,lg.1,17.765637
S01_56521310,S01_38755673,NA,17765637,lg.1,17.765637
S01_37485659,S01_55251501,0.013863727386433534,17765842,lg.1,17.765842
S01_55251501,S01_37485659,NA,17765842,lg.1,17.765842
S01_37485635,S01_55251501,0.013863727386433534,17765866,lg.1,17.765866
S01_55251501,S01_37485635,NA,17765866,lg.1,17.765866
S01_32461874,S01_50230454,0.01876256459913399,17768580,lg.1,17.76858
S01_50230454,S01_32461874,NA,17768580,lg.1,17.76858
S01_27622566,S01_45393119,0.013434955732888703,17770553,lg.1,17.770553
S01_45393119,S01_27622566,NA,17770553,lg.1,17.770553
S01_38103738,S01_55879240,0.005484925434106416,17775502,lg.1,17.775502
S01_55879240,S01_38103738,NA,17775502,lg.1,17.775502
S01_38888921,S01_56670080,0.031939557208964096,17781159,lg.1,17.781159
S01_56670080,S01_38888921,NA,17781159,lg.1,17.781159
S01_38888921,S01_56670116,0.031939557208964096,17781195,lg.1,17.781195
S01_56670116,S01_38888921,NA,17781195,lg.1,17.781195
S01_37485659,S01_55269660,3.534526870799661e-4,17784001,lg.1,17.784001
S01_55269660,S01_37485659,NA,17784001,lg.1,17.784001
S01_37485635,S01_55269660,3.534526870799661e-4,17784025,lg.1,17.784025
S01_55269660,S01_37485635,NA,17784025,lg.1,17.784025
S01_37430292,S01_55221804,3.880543074386291e-4,17791512,lg.1,17.791512
S01_55221804,S01_37430292,NA,17791512,lg.1,17.791512
S01_37430274,S01_55221804,3.880543074386291e-4,17791530,lg.1,17.79153
S01_55221804,S01_37430274,NA,17791530,lg.1,17.79153
S01_32461874,S01_50260522,0.005614430827448539,17798648,lg.1,17.798648
S01_50260522,S01_32461874,NA,17798648,lg.1,17.798648
S01_37430292,S01_55230333,0.026149176847717143,17800041,lg.1,17.800041
S01_55230333,S01_37430292,NA,17800041,lg.1,17.800041
S01_37430274,S01_55230333,0.026149176847717143,17800059,lg.1,17.800059
S01_55230333,S01_37430274,NA,17800059,lg.1,17.800059
S01_37430292,S01_55230421,0.016036975208116904,17800129,lg.1,17.800129
S01_55230421,S01_37430292,NA,17800129,lg.1,17.800129
S01_37430274,S01_55230421,0.016036975208116904,17800147,lg.1,17.800147
S01_55230421,S01_37430274,NA,17800147,lg.1,17.800147
S01_37430292,S01_55230498,0.016509717334774954,17800206,lg.1,17.800206
S01_55230498,S01_37430292,NA,17800206,lg.1,17.800206
S01_37430274,S01_55230498,0.016509717334774954,17800224,lg.1,17.800224
S01_55230498,S01_37430274,NA,17800224,lg.1,17.800224
S01_37430292,S01_55234883,0.023418040599177407,17804591,lg.1,17.804591
S01_55234883,S01_37430292,NA,17804591,lg.1,17.804591
S01_37430274,S01_55234883,0.023418040599177407,17804609,lg.1,17.804609
S01_55234883,S01_37430274,NA,17804609,lg.1,17.804609
S01_38755673,S01_56561984,7.269367779680889e-4,17806311,lg.1,17.806311
S01_56561984,S01_38755673,NA,17806311,lg.1,17.806311
S01_37430292,S01_55251501,0.02034966222785127,17821209,lg.1,17.821209
S01_55251501,S01_37430292,NA,17821209,lg.1,17.821209
S01_37430274,S01_55251501,0.02034966222785127,17821227,lg.1,17.821227
S01_55251501,S01_37430274,NA,17821227,lg.1,17.821227
S01_37430292,S01_55269660,1.2505039264521748e-4,17839368,lg.1,17.839368
S01_55269660,S01_37430292,NA,17839368,lg.1,17.839368
S01_37430274,S01_55269660,1.2505039264521748e-4,17839386,lg.1,17.839386
S01_55269660,S01_37430274,NA,17839386,lg.1,17.839386
S01_38755673,S01_56603301,0.033170758407593294,17847628,lg.1,17.847628
S01_56603301,S01_38755673,NA,17847628,lg.1,17.847628
S01_38755673,S01_56603303,0.033170758407593294,17847630,lg.1,17.84763
S01_56603303,S01_38755673,NA,17847630,lg.1,17.84763
S01_38888921,S01_56756596,0.02089685870224373,17867675,lg.1,17.867675
S01_56756596,S01_38888921,NA,17867675,lg.1,17.867675
S01_38888921,S01_56756639,0.11178847526577493,17867718,lg.1,17.867718
S01_56756639,S01_38888921,NA,17867718,lg.1,17.867718
S01_38888921,S01_56782521,0.07670856595405728,17893600,lg.1,17.8936
S01_56782521,S01_38888921,NA,17893600,lg.1,17.8936
S01_38888921,S01_56782528,0.07670856595405728,17893607,lg.1,17.893607
S01_56782528,S01_38888921,NA,17893607,lg.1,17.893607
S01_38888921,S01_56782542,0.07670856595405728,17893621,lg.1,17.893621
S01_56782542,S01_38888921,NA,17893621,lg.1,17.893621
S01_38755673,S01_56670080,0.0037896311952532002,17914407,lg.1,17.914407
S01_56670080,S01_38755673,NA,17914407,lg.1,17.914407
S01_38755673,S01_56670116,0.0037896311952532002,17914443,lg.1,17.914443
S01_56670116,S01_38755673,NA,17914443,lg.1,17.914443
S01_38103738,S01_56025102,1.1040473324597973e-4,17921364,lg.1,17.921364
S01_56025102,S01_38103738,NA,17921364,lg.1,17.921364
S01_38888921,S01_56812275,0.017989861474768085,17923354,lg.1,17.923354
S01_56812275,S01_38888921,NA,17923354,lg.1,17.923354
S01_38888921,S01_56812323,0.028642901392214815,17923402,lg.1,17.923402
S01_56812323,S01_38888921,NA,17923402,lg.1,17.923402
S01_38888921,S01_56812335,0.020472445883938904,17923414,lg.1,17.923414
S01_56812335,S01_38888921,NA,17923414,lg.1,17.923414
S01_38888921,S01_56812735,0.07142755648861258,17923814,lg.1,17.923814
S01_56812735,S01_38888921,NA,17923814,lg.1,17.923814
S01_32461874,S01_50403605,0.026270033404847553,17941731,lg.1,17.941731
S01_50403605,S01_32461874,NA,17941731,lg.1,17.941731
S01_32461874,S01_50406826,0.02193589086549304,17944952,lg.1,17.944952
S01_50406826,S01_32461874,NA,17944952,lg.1,17.944952
S01_32461874,S01_50426012,0.035452803680367614,17964138,lg.1,17.964138
S01_50426012,S01_32461874,NA,17964138,lg.1,17.964138
S01_38755673,S01_56756596,0.022497421086623438,18000923,lg.1,18.000923
S01_56756596,S01_38755673,NA,18000923,lg.1,18.000923
S01_38755673,S01_56756639,0.0750467438344834,18000966,lg.1,18.000966
S01_56756639,S01_38755673,NA,18000966,lg.1,18.000966
S01_38755673,S01_56782521,0.04796066344700506,18026848,lg.1,18.026848
S01_56782521,S01_38755673,NA,18026848,lg.1,18.026848
S01_38755673,S01_56782528,0.04796066344700506,18026855,lg.1,18.026855
S01_56782528,S01_38755673,NA,18026855,lg.1,18.026855
S01_38755673,S01_56782542,0.04796066344700506,18026869,lg.1,18.026869
S01_56782542,S01_38755673,NA,18026869,lg.1,18.026869
S01_32461874,S01_50503626,0.0023423681491579734,18041752,lg.1,18.041752
S01_50503626,S01_32461874,NA,18041752,lg.1,18.041752
S01_38755673,S01_56812275,4.630867055339705e-4,18056602,lg.1,18.056602
S01_56812275,S01_38755673,NA,18056602,lg.1,18.056602
S01_38755673,S01_56812323,0.0025488623783510235,18056650,lg.1,18.05665
S01_56812323,S01_38755673,NA,18056650,lg.1,18.05665
S01_38755673,S01_56812335,0.022040374461136963,18056662,lg.1,18.056662
S01_56812335,S01_38755673,NA,18056662,lg.1,18.056662
S01_38755673,S01_56812735,0.07685951378574167,18057062,lg.1,18.057062
S01_56812735,S01_38755673,NA,18057062,lg.1,18.057062
S01_25589984,S01_43668662,8.702853385645115e-6,18078678,lg.1,18.078678
S01_43668662,S01_25589984,NA,18078678,lg.1,18.078678
S01_31090052,S01_49196880,0.19811705048104952,18106828,lg.1,18.106828
S01_49196880,S01_31090052,NA,18106828,lg.1,18.106828
S01_31089908,S01_49196880,0.16558601007960225,18106972,lg.1,18.106972
S01_49196880,S01_31089908,NA,18106972,lg.1,18.106972
S01_37485659,S01_55692513,0.008674234563302125,18206854,lg.1,18.206854
S01_55692513,S01_37485659,NA,18206854,lg.1,18.206854
S01_37485635,S01_55692513,0.008674234563302125,18206878,lg.1,18.206878
S01_55692513,S01_37485635,NA,18206878,lg.1,18.206878
S01_31090052,S01_49321466,0.050295007745767215,18231414,lg.1,18.231414
S01_49321466,S01_31090052,NA,18231414,lg.1,18.231414
S01_31089908,S01_49321466,0.03725355452760738,18231558,lg.1,18.231558
S01_49321466,S01_31089908,NA,18231558,lg.1,18.231558
S01_37430292,S01_55692513,0.012758314686099169,18262221,lg.1,18.262221
S01_55692513,S01_37430292,NA,18262221,lg.1,18.262221
S01_37430274,S01_55692513,0.012758314686099169,18262239,lg.1,18.262239
S01_55692513,S01_37430274,NA,18262239,lg.1,18.262239
S01_38103738,S01_56381361,0.017676401236233246,18277623,lg.1,18.277623
S01_56381361,S01_38103738,NA,18277623,lg.1,18.277623
S01_31090052,S01_49405427,0.08342234870995062,18315375,lg.1,18.315375
S01_49405427,S01_31090052,NA,18315375,lg.1,18.315375
S01_31089908,S01_49405427,0.035052408938739704,18315519,lg.1,18.315519
S01_49405427,S01_31089908,NA,18315519,lg.1,18.315519
S01_31090052,S01_49407048,0.08143375324500307,18316996,lg.1,18.316996
S01_49407048,S01_31090052,NA,18316996,lg.1,18.316996
S01_31090052,S01_49407099,0.07339546193423885,18317047,lg.1,18.317047
S01_49407099,S01_31090052,NA,18317047,lg.1,18.317047
S01_31089908,S01_49407048,0.10563346124116843,18317140,lg.1,18.31714
S01_49407048,S01_31089908,NA,18317140,lg.1,18.31714
S01_31089908,S01_49407099,0.021967298523228016,18317191,lg.1,18.317191
S01_49407099,S01_31089908,NA,18317191,lg.1,18.317191
S01_31090052,S01_49482272,0.06392141911338091,18392220,lg.1,18.39222
S01_49482272,S01_31090052,NA,18392220,lg.1,18.39222
S01_31090052,S01_49482320,0.06392141911338091,18392268,lg.1,18.392268
S01_49482320,S01_31090052,NA,18392268,lg.1,18.392268
S01_31089908,S01_49482272,0.05239903217496909,18392364,lg.1,18.392364
S01_49482272,S01_31089908,NA,18392364,lg.1,18.392364
S01_31089908,S01_49482320,0.05239903217496909,18392412,lg.1,18.392412
S01_49482320,S01_31089908,NA,18392412,lg.1,18.392412
S01_38103738,S01_56497079,0.0020226679522742323,18393341,lg.1,18.393341
S01_56497079,S01_38103738,NA,18393341,lg.1,18.393341
S01_37485659,S01_55879240,0.004646784871843885,18393581,lg.1,18.393581
S01_55879240,S01_37485659,NA,18393581,lg.1,18.393581
S01_37485635,S01_55879240,0.004646784871843885,18393605,lg.1,18.393605
S01_55879240,S01_37485635,NA,18393605,lg.1,18.393605
S01_38103738,S01_56514285,0.01549338206121241,18410547,lg.1,18.410547
S01_56514285,S01_38103738,NA,18410547,lg.1,18.410547
S01_38103738,S01_56521310,0.001310179596700231,18417572,lg.1,18.417572
S01_56521310,S01_38103738,NA,18417572,lg.1,18.417572
S01_25589984,S01_44008895,0.0041775583315240995,18418911,lg.1,18.418911
S01_44008895,S01_25589984,NA,18418911,lg.1,18.418911
S01_37430292,S01_55879240,6.335637835841762e-5,18448948,lg.1,18.448948
S01_55879240,S01_37430292,NA,18448948,lg.1,18.448948
S01_37430274,S01_55879240,6.335637835841762e-5,18448966,lg.1,18.448966
S01_55879240,S01_37430274,NA,18448966,lg.1,18.448966
S01_38103738,S01_56561984,0.021185177765020907,18458246,lg.1,18.458246
S01_56561984,S01_38103738,NA,18458246,lg.1,18.458246
S01_38103738,S01_56603301,0.025340227856654768,18499563,lg.1,18.499563
S01_56603301,S01_38103738,NA,18499563,lg.1,18.499563
S01_38103738,S01_56603303,0.025340227856654768,18499565,lg.1,18.499565
S01_56603303,S01_38103738,NA,18499565,lg.1,18.499565
S01_37485659,S01_56025102,0.0018972491859300868,18539443,lg.1,18.539443
S01_56025102,S01_37485659,NA,18539443,lg.1,18.539443
S01_37485635,S01_56025102,0.0018972491859300868,18539467,lg.1,18.539467
S01_56025102,S01_37485635,NA,18539467,lg.1,18.539467
S01_12547128,S01_31089908,6.619226546042775e-4,18542780,lg.1,18.54278
S01_31089908,S01_12547128,NA,18542780,lg.1,18.54278
S01_12547108,S01_31089908,6.619226546042775e-4,18542800,lg.1,18.5428
S01_31089908,S01_12547108,NA,18542800,lg.1,18.5428
S01_12547128,S01_31090052,0.04554214426801291,18542924,lg.1,18.542924
S01_31090052,S01_12547128,NA,18542924,lg.1,18.542924
S01_12547108,S01_31090052,0.04554214426801291,18542944,lg.1,18.542944
S01_31090052,S01_12547108,NA,18542944,lg.1,18.542944
S01_38103738,S01_56670080,0.003979372759711069,18566342,lg.1,18.566342
S01_56670080,S01_38103738,NA,18566342,lg.1,18.566342
S01_38103738,S01_56670116,0.003979372759711069,18566378,lg.1,18.566378
S01_56670116,S01_38103738,NA,18566378,lg.1,18.566378
S01_37430292,S01_56025102,5.695250968426382e-5,18594810,lg.1,18.59481
S01_56025102,S01_37430292,NA,18594810,lg.1,18.59481
